ExternalId,Content,Process
32580, 1910.1030(c)(1)(iv),-1
32580, 1910.1030(b),-1
32562,1926.453,-1
32562, 1910.1,-1
32562, 1910.6,-1
32560,1926.451(b),-1
32560, 1926.452(e),-1
32560, 1926.452(p)(4),-1
32560, 1926.450(b),-1
32560, 1926 Subpart L App A,-1
32542,1910.1030(f)(1),-1
32515,1910.119(d)(3)(iii),-1
32691,1910.120(f)(5),-1
32691, 1910.120,-1
32478,1910.1030(d)(2)(i),-1
32478, 1910.1030(c)(1)(iv),-1
32478, 1910.1030(d)(4)(iii),-1
32453,1975.6,-1
32574,1926.601(b)(6),-1
32480,1910.123(a),-1
32480, 1910.123(b),-1
32543,1910.1030(a),-1
32519,1910.399(a),-1
32519, 1910.304(f)(3)(i),-1
33826,1926.62,-1
32518,1910.179(b)(6)(i),-1
32633,1926.501(b)(13),-1
32633, 1926.500,-1
32633, 1926.450,-1
32633, 1926.451(b)(3),-1
32633, 1926.451(g),-1
32633, 1926.451(b)(3)(i),-1
32633, 1926.451(b)(3)(ii),-1
32638,1926.800,-1
32638, 1926.800(c),-1
32638, 1926.800(f)(5),-1
32638, 1926.800(a),-1
32638, 1926.800(g)(2),-1
32638, 1910.134,-1
32638, 1926.103,-1
32638, 1926.800(e),-1
32638, 1926.800(f)(1),-1
32479,1910.134(f),-1
32479, 1910.134 App A,-1
32481,1910.106,-1
32481, 1910.1200(g),-1
32636,1926.452(o),-1
32636, 1926.452(p),-1
32636, 1926.452(q),-1
32636, 1926.451(f)(3),-1
32636, 1926.450(a),-1
32636, 1926.450,-1
32636, 1926.451,-1
32636, 1926.452,-1
32636, 1926.453,-1
32636, 1926.454,-1
32616,1926.501(b)(1),-1
32616, 1926.501(b)(13),-1
32616, 1926.501(b),-1
32616, 1926.501,-1
32616, 1926.501(b)(10),-1
32799,1926.500,-1
32799, 1926.501,-1
32799, 1926.502,-1
32799, 1926.503,-1
32799, 1926.760,-1
32799, 1926.502(f),-1
32799, 1926.502(g),-1
32799, 1926.502(b)(10),-1
32799, 1926.501(b)(2),-1
32799, 1926.501(b)(11),-1
32799, 1926.502(b)(2)(i),-1
32799, 1926.502(k),-1
32799, 1926.502(k)(7),-1
32799, 1926.501(b)(9),-1
32799, 1926.501(b)(12),-1
32799, 1926.501(b)(13),-1
32799, 1926.760(c)(3),-1
32799, 1926.750(b)(1),-1
32799, 1926.751,-1
32525,1910.266(h)(2)(vii),-1
32827,1910.1200,-1
32827, 1910.1200(d)(4)(iii),-1
32827, 1910.1200(d)(5)(ii),-1
32854,1910.179,-1
32854, 1910.179(k)(1)(ii),-1
32854, 1910.179(n)(4),-1
32784,1926.651,-1
32784, 1926.651(b)(2),-1
32784, 1926.651(b)(3),-1
32524,1903.15(b),-1
32524, 1908.1 ,-1
32635,1926.453(b)(2),-1
32635, 1926.453(b)(2)(iii),-1
32635, 1926.453(b)(2)(v),-1
32635, 1926.501(b)(1),-1
32635, 1926.452(w),-1
32635, 1926.451,-1
32635, 1926.502(d),-1
32635, 1926.453,-1
32652,1926.453(a),-1
32652, 1926.453(b)(2),-1
32652, 1926.500(b),-1
32652, 1926.502(d),-1
32652, 1926.502(e),-1
32652, 1926.453(b)(2)(i),-1
32652, 1926.453(b)(2)(ii),-1
32652, 1926.453(b)(2)(iii),-1
32652, 1926.453(b)(2)(iv),-1
32652, 1926.453(b)(2)(v),-1
32652, 1926.453(b)(2)(vi),-1
32652, 1926.453(b)(2)(vii),-1
32652, 1926.453(b)(2)(viii),-1
32652, 1926.453(b)(2)(ix),-1
32652, 1926.453(b)(2)(x),-1
32652, 1926.453(b)(2)(xi),-1
32652, 1926.453(b)(2)(xii),-1
32643,1926.100,-1
32643, 1926.100(a),-1
32803,1926.250,-1
32803, 1926.250(b)(5),-1
32803, 1926.450,-1
32803, 1926.451,-1
32803, 1926.451(a),-1
32803, 1926.451(d)(3)(i),-1
32803, 1926.451(f)(3),-1
32803, 1926.451(f)(7),-1
32803, 1926.451(h),-1
32803, 1926.451(h)(2),-1
32803, 1926.451(h)(4),-1
32803, 1926.452,-1
32803, 1926.453,-1
32803, 1926.454,-1
32803, 1926.454(a),-1
32804,1926.502,-1
32804, 1926.452(x)(9),-1
32804, 1926.450(b),-1
32804, 1926.502(d)(21),-1
30561,1910.95(a),-1
32544,1910.1030(d)(2),-1
32831,,-1
32840,1910.269,-1
32840, 1910.269(l)(1)(i),-1
32840, 1910.269(l)(1)(ii),-1
32840, 1910.269(b)(1)(i),-1
32801,1926.752(a),-1
32801, 1926.752(a)(1),-1
30563,1910.107,-1
30565,1910.177,-1
30566,1910.1020,-1
30568,1910.272,-1
30570,1910.1200(g),-1
30574,1975.1,-1
30576,1910.147,-1
30567,1910.120,-1
30567, 1910.1200,-1
30567, 1910.120(q)(1),-1
30567, 1910.120(q)(3)(vii),-1
30567, 1910.120(q)(3)(iv),-1
30567, 1910.120(q)(6),-1
30567, 1910.38,-1
30567, 1910.1200(h),-1
30572,1910.1000,-1
30575,1910.110(b)(6)(ii),-1
30577,1910.216,-1
30577, 1910.303,-1
30579,1910.95(g)(7)(ii),-1
30583,1910.1450,-1
32468,1910.146(k),-1
32468, 1910.146(i),-1
32487,1926.451(g),-1
32487, 1926.451(h),-1
32487, 1926.452(w),-1
30578,1910.212(a)(3)(ii),-1
30580,1910.1096,-1
30581,1926.404(b)(1),-1
32123,1910.1048,-1
32123, 1926.1148,-1
32802,1926.902(d),-1
32842,1926.1101,-1
32842, 1926.1101(g)(1)(ii),-1
32842, 1926.1101(g)(1)(iii),-1
32122,1975.4(b)(3),-1
32469,1910.269(m)(3)(viii),-1
32128,1910.1048,-1
32128, 1926.1148,-1
32124,1926.602(a)(1),-1
32120,1910.252,-1
32120, 1910.254,-1
32120, 1910.255,-1
32133,1926.502(d)(15),-1
32133, 1926.451(a),-1
32129,1910.1000,-1
32129, 1926.55,-1
32130,1910.132,-1
32130, 1910.1029(h)(1),-1
32130, 1910.272 App A,-1
32125,1926.602(a)(1),-1
32125, 1926.1000(a)(2),-1
30847,1910.12(b),-1
30847, 1926.404(b)(1),-1
32131,1910.263,-1
30844,1910.1030,-1
32132,1926.451(c)(1)(i),-1
30851,1926.1060,-1
30851, 1926.32,-1
32127,1910.146(c)(2),-1
30853,1910.1030,-1
30856,1910.1030,-1
30855,1910.253,-1
30858,,-1
30850,1910.1030,-1
30845,1910.1030,-1
30854,1910.132,-1
30860,1910.331,-1
30860, 1910.332,-1
30860, 1910.333,-1
30860, 1910.334,-1
30860, 1910.335,-1
30852,1910.1030,-1
31613,1926.602,-1
30862,1926.350,-1
30862, 1926.800,-1
30859,1910.1030,-1
31616,1910.119,-1
31615,1910.212,-1
31620,1910.178,-1
30881,1910.1030,-1
31618,1910.147,-1
31614,1903.11 ,-1
32670,1910.269(a)(1),-1
32670, 1910.269(u)(4),-1
32670, 1910.269(u)(5),-1
32670, 1910.269(v)(4),-1
32670, 1910.269(v)(5),-1
32670, 1910.303(g)(2),-1
32670, 1910.303(h)(2),-1
32670, 1910.335(a)(2)(ii),-1
32670, 1910.333,-1
31619,1910.165,-1
31622,1905.11,-1
31622, 1910.261,-1
31612,1926.500(a),-1
31612, 1926.501(b),-1
31612, 1910 Subpart D,-1
31612, 1910 Subpart I,-1
32755,1926.405,-1
32755, 1926.405(b)(2),-1
32755, 1926.405(b)(3),-1
32755, 1926.405(b)(3)(ii),-1
32755, 1926.405(j)(1)(i),-1
32694,1910.120(b)(4),-1
32694, 1910.120(b)(4)(ii),-1
32694, 1910.120(d),-1
32694, 1910.120,-1
32694, 1926.21(b)(2),-1
32757,1926.757,-1
32757, 1926.757(b),-1
32757, 1926.757(b)(1),-1
32757, 1926.757(b)(2),-1
32757, 1926.757(b)(3),-1
32757, 1926.757(a)(8),-1
32757, 1926.757(c)(1),-1
32757, 1926.757(c)(2),-1
32757, 1926.757(a)(8)(i),-1
32757, 1926.757(a)(8)(ii),-1
31623,1905.11,-1
31623, 1910.261,-1
32669,1910.101,-1
32669, 1910.101(a),-1
32798,2200.100,-1
32671,1910.27(d)(2),-1
32671, 1910.27(d)(5),-1
32788,1910.303(b)(2),-1
32788, 1910.303,-1
32788, 1910.304(b)(2),-1
32788, 1910.304,-1
32788, 1910.305(g)(1),-1
32788, 1910.305,-1
32777,1910.1030(d)(4)(iii),-1
32759,1926.502,-1
32759, 1926.502(d)(15)(i),-1
32759, 1926.502(d)(15)(ii),-1
32759, 1926.502(d)(15),-1
32759, 1926.750(a),-1
32759, 1926.750(b)(1),-1
32759, 1926.750(b)(2),-1
32759, 1926.751,-1
32759, 1926.753(c)(5),-1
32759, 1926.757(a)(4),-1
32759, 1926.757(e)(4),-1
32759, 1926.760(c),-1
32759, 1926.760(d)(2),-1
32629,1910.151(c),-1
32736,1926.502,-1
32736, 1926.502(b),-1
32736, 1926.501,-1
32736, 1926.501(b),-1
32736, 1926.501(b)(10),-1
32736, 1926.501(b)(2),-1
32736, 1926.501(b)(12),-1
32736, 1926.501(b)(13),-1
32736, 1926.502(f),-1
32736, 1926.502(f)(2),-1
32736, 1926.500,-1
32758,1926.450,-1
32758, 1926.502(d),-1
32758, 1926.451(b),-1
32758, 1926.451(b)(2)(ii),-1
32758, 1926.453(b)(2)(iv),-1
32758, 1926.451(a)(1),-1
32758, 1926.451(a)(6),-1
32758, 1926.451(f),-1
32758, 1926.502(d)(23),-1
32758, 1926.451(g)(1),-1
32758, 1926.452(w),-1
32617,1926.1052,-1
32617, 1926.1053,-1
32617, 1926.1050,-1
32617, 1926.502(h),-1
32617, 1926.502(j),-1
32617, 1926.1051(a),-1
32763,1926.752,-1
32763, 1926.752(a)(1),-1
32672,1910.1030(c)(1)(iv)(A),-1
32672, 1910.1030(c)(1)(iv)(B),-1
32672, 1910.1030(c)(1)(v),-1
32672, 1910.1030(d)(2)(i),-1
32672, 1910.1030,-1
32526,1910.120(q)(6),-1
32545,1910.1030,-1
32641,1904.5(a),-1
32641, 1904.5(b),-1
32641, 1904.5(b)(3),-1
32621,1926.450,-1
32621, 1926.451,-1
32621, 1926.452,-1
32621, 1926.453,-1
32621, 1926.454,-1
32639,1975.3(d),-1
32618,1926.350(a),-1
32618, 1926.350(a)(10),-1
32760,1926.800,-1
32760, 1926.800(r)(13)(ii),-1
32619,1926.600,-1
32619, 1926.601,-1
32619, 1926.555,-1
32619, 1926.1050,-1
32619, 1926.1053,-1
32619, 1926.800,-1
32619, 1926.407,-1
32644,1926.451(f)(6),-1
32644, 1926.955,-1
33825,1926.1101,-1
32531,1910.1030(d)(2),-1
32531, 1910.1030(b),-1
32527,1910.106(d)(2)(i),-1
33172,1926.451,-1
32554,1910.1030,-1
32546,1910.1030(d)(2),-1
32532,1910.212(a)(3)(ii),-1
32549,1910.1030(d)(2)(xiv),-1
32549, 1910.1030(d)(4)(iii),-1
32549, 1910.1030(g)(1)(i)(H),-1
32806,1926.1050(a),-1
32806, 1926.1050(b),-1
32806, 1926.1053,-1
32806, 1926.1053(a),-1
32806, 1926.1053(b)(5)(iii),-1
32806, 1926.951(c)(1),-1
32806, 1926.1053(b)(12),-1
32555,1910.1020,-1
32808,1926.451(e),-1
32808, 1926.451(e)(2),-1
32808, 1926.451(e)(2)(i),-1
32808, 1926.451(e)(2)(ii),-1
32808, 1926.451(e)(2)(iii),-1
32808, 1926.451(e)(2)(iv),-1
32808, 1926.451(e)(2)(v),-1
32808, 1926.451(e)(2)(vi),-1
32808, 1926.1053(a)(13),-1
32645,1926.451(e)(1),-1
32645, 1926.451(c)(2)(iii),-1
32645, 1926.450(b),-1
33175,1926.550,-1
33175, 1926.550(b)(2),-1
32882,1926.757(a)(8),-1
32882, 1926.757(a)(8)(i),-1
32882, 1926.757(a)(8)(ii),-1
32882, 1926.757(b)(3),-1
32882, 1926.757(c)(2),-1
32828,1910.120,-1
32828, 1910.120(q),-1
32908,1910.304,-1
32908, 1910.304(f)(5)(v)(C)(5),-1
32908, 1910.303(g)(1),-1
32908, 1910.399,-1
32880,1926.652,-1
32880, 1926.652(g)(1)(ii),-1
32809,1926.106,-1
32809, 1926.106(d),-1
32809, 1926.106(a),-1
32846,1910.35,-1
32805,1926.501(b)(14),-1
32805, 1926.502(b)(1),-1
32805, 1926.502(b)(3),-1
32805, 1926.502(b)(4),-1
32879,1926.302(b)(1),-1
32813,1904,-1
32813, 1904.35,-1
32813, 1904.35(b)(2),-1
32813, 1904.35(b)(2)(v),-1
32881,1926.32(g),-1
32881, 1910.12(a),-1
32881, 1910.12(b),-1
32881, 1926.750(b)(1),-1
32881, 1926.750(b)(2),-1
32881, 1926.750(a),-1
32881, 1926.105,-1
32881, 1910.146,-1
32816,1926.754(c)(1),-1
32816, 1926.754(c)(1)(i),-1
32869,1910.106,-1
32869, 1910.106(e)(2)(i),-1
32869, 1910.106(e)(2)(ii)(b),-1
32843,1926.1101,-1
32843, 1926.1101(e),-1
32843, 1926.1101(f)(2),-1
32843, 1926.1101(f)(5),-1
32843, 1926.1101(f)(6),-1
32843, 1926.1101(g)(1),-1
32843, 1926.1101(g)(3),-1
32843, 1926.1101(g)(8)(ii),-1
32843, 1926.1101(k),-1
32843, 1926.1101(k)(7),-1
32843, 1926.1101(k)(8),-1
32843, 1926.1101(l)(1),-1
32843, 1926.1101(n)(2),-1
32955,1926,-1
32955, 1926.602,-1
32955, 1926.602(a),-1
32955, 1926.602(a)(1),-1
32955, 1926.602(a)(2),-1
32955, 1926.602(a)(2)(i),-1
32955, 1926.602(a)(2)(ii),-1
32955, 1926.28(a),-1
32817,1926.757,-1
32817, 1926.757(a)(1),-1
32814,1904,-1
32814, 1904.32(a)(4),-1
32814, 1904.32(b)(6),-1
32814, 1904.26(b)(6),-1
32814, 1904.29(b)(10),-1
30582,,-1
30586,1910.1450,-1
32815,1926.201,-1
32815, 1926.201(a),-1
32815, 1926.200(g)(2),-1
30585,1926.1000,-1
30588,1910.261,-1
30588, 1910.212,-1
30587,1928.57,-1
32810,1926.501(b)(1),-1
32810, 1926.501(b)(10),-1
32810, 1926.501(b)(2),-1
32810, 1926.501(b)(12),-1
32810, 1926.501(b)(13),-1
32810, 1926.502(f)(2),-1
30589,1903.2 ,-1
30593,1926.56,-1
30591,1910.1200,-1
33186,1926.501(b)(1),-1
33186, 1926.501(b)(13),-1
33186, 1926.502(d),-1
33186, 1926.502(f)(2),-1
33186, 1926.502(k),-1
30592,1910.1200,-1
30599,1910.120,-1
30599, 1910.120(q),-1
30599, 1910.120(q)(6)(v),-1
30599, 1910.120(q)(7),-1
30599, 1910.120(q)(8),-1
30594,1910.1000,-1
30594, 1910.1043,-1
30602,1910.1200,-1
30598,1910.107(b)(5)(iv),-1
30604,1910.272,-1
30597,1910.120,-1
30597, 1910.120(p)(1),-1
30597, 1910.120(p)(7),-1
30597, 1910.120(p)(8),-1
30597, 1910.120(q),-1
30597, 1910.120(q)(6)(iii),-1
30597, 1910.120(q)(6)(v),-1
30606,1910.120,-1
30606, 1910.134,-1
30603,1910.1200,-1
30605,1910,-1
30608,1910.147,-1
30610,1926.650,-1
30610, 1926.652,-1
30600,1975.3(d),-1
30601,1910.120,-1
30612,1910.120,-1
30614,1910.120,-1
30614, 1910.1200,-1
30613,1910.120,-1
30613, 1910.120(e),-1
30613, 1910.120(e)(1),-1
30613, 1910.120(e)(2),-1
30613, 1910.120(e)(3),-1
30613, 1910.120(e)(4),-1
30613, 1910.120(e)(9),-1
30611,1910.266,-1
30611, 1910.266(h)(2)(ii),-1
32486,1926.152,-1
32486, 1926.155(h),-1
32482,,-1
32502,1926.404(b)(2),-1
32502, 1926.403(a),-1
32502, 1926.404(f)(7)(iv),-1
30609,1910.120,-1
32437,1910.106(f)(3)(i),-1
32567,1926.451(c)(1)(iii),-1
32567, 1926.451(c)(2),-1
32567, 1926.451(c)(2)(i),-1
32567, 1926.451(f)(3),-1
32567, 1926.451(f)(7),-1
32567, 1926.450,-1
32503,1926.501(b)(10),-1
32503, 1926.501(b)(2),-1
32503, 1926.501(b)(12),-1
32503, 1926.501(b)(13),-1
32503, 1926.502(b),-1
32568,1926.451(a)(1),-1
32568, 1926.451(a)(6),-1
32568, 1926.451(c)(1)(ii),-1
32568, 1926.451(c)(1)(iii),-1
32568, 1926.451(c)(3),-1
32425,1910.134(d)(3)(iii),-1
32425, 1910.134(d)(1)(i),-1
33390,1910.147,-1
33390, 1910.147(e)(3),-1
33390, 1910.333,-1
33390, 1910.333(a)(1),-1
33390, 1910.333(b)(2),-1
33390, 1910.333(b)(2)(v)(C),-1
32507,1926.500,-1
32507, 1926.501(b)(1),-1
32507, 1926.501(b)(4),-1
32507, 1926.32(f),-1
32470,1910.132(a),-1
32504,1926.451,-1
32504, 1926.453,-1
32566,1926.150(c)(1)(ix),-1
32566, 1926.150(c)(1)(x),-1
32488,1926.251(b)(4),-1
32488, 1926.251(a)(2),-1
32488, 1926.550(a)(19),-1
32570,1926.451,-1
32570, 1926.1051,-1
32489,1926.652(b),-1
32489, 1926.650,-1
32489, 1926.651(j)(2),-1
32505,1910.66,-1
32505, 1910.28(g)(11),-1
32505, 1926.451(d)(18),-1
32440,1910.1030(b),-1
32384,1910.141(c)(1)(i),-1
32508,1926.501(b)(1),-1
32508, 1926.501(b)(2),-1
32508, 1926.501(b)(5),-1
32508, 1926.451(g),-1
32134,1903.11(c),-1
32569,1926.451(g)(1)(vii),-1
32569, 1926.451(g)(4),-1
32569, 1926.453(b)(2)(v),-1
32569, 1926.500,-1
32569, 1926.502(d),-1
32569, 1926.502(d)(20),-1
32441,,-1
32136,1910.1200,-1
32136, 1926.59 ,-1
32438,1910.95(m)(3)(i),-1
32438, 1910.1020(d)(1),-1
32138,1910.132,-1
32138, 1910.132(a),-1
32490,1926.501,-1
32490, 1926.502,-1
32142,1926.1101,-1
32140,1926.451(b)(2),-1
32140, 1926.451(e),-1
32140, 1926.451(g),-1
32144,1910.263(l)(9)(ii),-1
32141,1926.451(f),-1
32141, 1926.453,-1
32141, 1926.556,-1
32141, 1926.502(d),-1
32141, 1910.67(c),-1
32141, 1910.269(g),-1
32139,1910.146,-1
32139, 1910.156(c)(4),-1
32145,1910.134(g)(4),-1
32145, 1975.3(d),-1
32146,1910.1030(a),-1
32147,1926.1101(m)(4)(i),-1
32150,1910.217,-1
32135,1910.138,-1
32135, 1910.1030,-1
32156,1926.800,-1
32156, 1926.1431(k)(11)(i),-1
32156, 1926.16,-1
32143,1910.146(c)(1),-1
32154,1910.178,-1
32149,1910.120(e),-1
32149, 1910.120(e)(2),-1
32149, 1910.120(e)(8),-1
32149, 1926.65(e),-1
32149, 1926.65(e)(2),-1
32149, 1926.65(e)(8),-1
32152,1910.1001(b),-1
32152, 1926.1101(b),-1
32155,1903.2 ,-1
32151,1910.253(a)(4),-1
32151, 1910.252(a)(2)(xiii)(C),-1
32161,1910.95,-1
32153,1910.1030(a),-1
32153, 1910.1030(d)(4)(iii)(A)(4),-1
32153, 1910.1030(g)(1)(i),-1
30864,1910.1030,-1
30861,1910.120(e),-1
30861, 1910.120(a),-1
32158,1910.119(a)(2)(iii),-1
32158, 1926.64(a)(2)(iii),-1
30867,1910.1030,-1
32157,1910.1030(d)(1),-1
32157, 1910.1030(d)(3),-1
30870,1910.261,-1
30872,1910.120,-1
32162,1926 Subpart M,-1
32162, 1926.552,-1
32162, 1926.1053,-1
30871,1910.120(q),-1
30865,1910.120,-1
30863,1926.652,-1
30880,1910.1030,-1
30877,1910.266,-1
30878,1926.52,-1
30873,1910.119,-1
30884,1926.452(w),-1
30876,1910.1030,-1
30875,1910.264,-1
30891,1910.1030,-1
30866,1910.1030,-1
30885,1926.652,-1
30892,1910.216,-1
30874,1910.1200,-1
31624,1910.157,-1
32552,1910.157,-1
32552, 1926.150,-1
32552, 1926 Subpart F,-1
31629,1910.184,-1
30883,1910.28,-1
30883, 1926.105,-1
31630,1910.119,-1
31626,,-1
31633,1910.107,-1
31633, 1910.107(h),-1
31633, 1910.107(h)(2),-1
31633, 1910.107(h)(6),-1
31633, 1910.107(h)(8),-1
31633, 1910.399,-1
31634,1926.62,-1
31627,1910.1002,-1
31627, 1905.11,-1
31631,1910.146,-1
31625,1910.23(e)(6),-1
30882,1926.800,-1
31632,1910.1200,-1
31641,1910.269,-1
31635,1910.178,-1
30886,1926.652,-1
31645,1910.66,-1
31640,1910.146,-1
31642,1910.146(b),-1
31643,1926.652,-1
31638,1910.1450,-1
31646,1910.146,-1
31646, 1910.120,-1
32717,1910.120,-1
32717, 1910.120(q),-1
32717, 1910.120(q)(3),-1
32717, 1910.120(q)(3)(iv),-1
32717, 1910.120(q)(6),-1
32717, 1910.120(q)(6)(ii),-1
32717, 1910.134,-1
32717, 1910.134(c),-1
32717, 1910.132,-1
32717, 1910.132(d),-1
32717, 1910.132(d)(2),-1
31647,1910.146,-1
31647, 1910.307,-1
31648,1926.501(b),-1
31644,1910.132,-1
31644, 1910.133,-1
31644, 1910.134,-1
31644, 1910.135 ,-1
31644, 1910.136,-1
31644, 1910.137,-1
31644, 1910.138,-1
32673,1910.146,-1
32673, 1910.146(b),-1
32673, 1910.146(c)(7),-1
32673, 1910.146(c)(7)(i),-1
32673, 1910.146(c)(7)(ii),-1
32673, 1910.146(c)(7)(iii),-1
32673, 1910.146(c)(7)(iv),-1
32673, 1910.147,-1
31649,1910.106,-1
31651,1910.151,-1
32674,1910.1030,-1
32674, 1910.1030(h)(5)(i)(A),-1
32674, 1910.1030(h)(5)(i)(C),-1
31636,1910.146,-1
31636, 1910.272,-1
32761,1926.752,-1
32761, 1926.752(a),-1
32761, 1926.752(a)(1),-1
32761, 1926.755(b),-1
32737,1926.152,-1
32737, 1926.152(e),-1
32737, 1926.152(e)(4),-1
31637,1926.501(b)(5),-1
32765,1926.757(c)(3),-1
33127,1910.178,-1
32522,1910.269(l)(1)(i),-1
32522, 1910.269(l)(1)(ii),-1
32764,1926.450(b),-1
32764, 1926.451(g),-1
32764, 1926.451(g)(4)(ii),-1
32764, 1926.701(b),-1
32709,1910.1096,-1
32646,1926.501(b),-1
32646, 1926.501(b)(1),-1
32646, 1926.502(f)(2),-1
32646, 1910.132(a),-1
32646, 1926.21(b)(6),-1
32646, 1926.21(b)(6)(ii),-1
32646, 1910.146,-1
32520,1910.106(e)(3)(v)(a),-1
32548,1910.107(d)(9),-1
32529,1910.106(b)(1)(i),-1
32529, 1910.106(a)(18)(ii)(b),-1
32680,1926.400,-1
32680, 1926.400(b),-1
32680, 1926.402,-1
32680, 1926.408,-1
32680, 1926.416(a)(1),-1
32680, 1926.416,-1
32680, 1926.417,-1
32680, 1926.431,-1
32680, 1926.432,-1
32680, 1926.441,-1
32680, 1926.449,-1
32665,1910.1030,-1
32665, 1910.1030(b),-1
32538,1910.95,-1
32676,1910.1030,-1
32676, 1910.1030(a),-1
32676, 1910.1030(b),-1
32521,1975.5(b),-1
32521, 1975.5(c),-1
32647,1926.502,-1
32647, 1926.751,-1
32647, 1926.752(d),-1
32647, 1926.753(c)(1)(i),-1
32647, 1926.753(c)(2),-1
32647, 1926.753(d),-1
32647, 1926.757(a)(9),-1
32647, 1926.759(b),-1
32647, 1926.760(a)(2),-1
32647, 1926.760(b)(3),-1
32647, 1926.760(c),-1
32647, 1926.760(c)(3),-1
32647, 1926.760(d)(3),-1
32647, 1926.760(e),-1
32540,OSH Act of 1970 - Section 5(a)(1),-1
32530,1910.263(l)(9)(ii),-1
32595,1904.7(b)(5)(ii)(A),-1
32547,1926.1101,-1
32547, 1910.1001,-1
32547, 1910.12(b),-1
32648,1926.651(b)(2),-1
32648, 1926.651(b),-1
32648, 1926.650,-1
32648, 1926.651,-1
32648, 1926.652,-1
32615,1910.1200(i),-1
32534,1910.119(e)(4),-1
32681,1926.750,-1
32681, 1926.751,-1
32681, 1926.752,-1
32681, 1926.753,-1
32681, 1926.754,-1
32681, 1926.755,-1
32681, 1926.756,-1
32681, 1926.757,-1
32681, 1926.758,-1
32681, 1926.759,-1
32681, 1926.760,-1
32681, 1926.761,-1
32682,1926.451,-1
32682, 1926.451(a)(1),-1
32682, 1926.451(a)(6),-1
32682, 1926.451(c)(2)(iv),-1
32682, 1926.451(c)(2)(v),-1
32682, 1926.452,-1
32682, 1926.453,-1
32682, 1926.454,-1
32682, 1926.602,-1
32682, 1926.602(c),-1
32682, 1926.602(c)(1)(vi),-1
32682, 1926.602(c)(1)(viii),-1
32682, 1926.602(d),-1
32649,1926.754(c)(1)(i),-1
32523,1975.3,-1
32533,1910.107(b)(5),-1
32533, 1910.94(c)(6)(i),-1
32533, 1910.1000,-1
32812,1926.32(f),-1
32812, 1926.501(b),-1
32812, 1926.501(b)(2),-1
32812, 1926.501(b)(12),-1
32812, 1926.501(b)(13),-1
32812, 1926.502(c)(4),-1
32812, 1926.502(c)(4)(ii),-1
32812, 1926.502(d)(19),-1
32812, 1926.502(d)(20),-1
32812, 1926.502(d)(21),-1
32812, 1926.502(k),-1
32812, 1926.503(a)(2),-1
32812, 1926.503(a)(2)(ii),-1
32812, 1926.503(a)(2)(vii),-1
32535,1910.1030(d)(2)(i),-1
32535, 1910.1030(c)(1)(iv),-1
32541,1910.334(b)(2),-1
32541, 1910.333(c)(2),-1
32909,1910.1001,-1
32909, 1926.1101(k)(8)(vi)(A),-1
32909, 1910.1001(j)(6)(i),-1
32575,1915.71(k),-1
32575, 1926.451(e),-1
32683,1910.12,-1
32683, 1910.12(b),-1
32683, 1926.32,-1
32683, 1926.32(g),-1
32683, 1926.300(b)(1),-1
32683, 1926.300,-1
32683, 1926.301,-1
32683, 1926.302,-1
32683, 1926.303,-1
32683, 1926.304,-1
32683, 1926.305,-1
32683, 1926.306,-1
32683, 1926.307,-1
32876,,-1
32820,1926.501,-1
32820, 1926.500(b),-1
32820, 1926.501(b)(14),-1
32820, 1926.501(b)(4)(i),-1
32820, 1926.501(b)(4)(ii),-1
32820, 1926.502(i),-1
30615,1910.1200,-1
30617,1910.120(e)(9),-1
30616,1910.1200,-1
30621,1910.120,-1
32839,1926.754(c)(1),-1
32839, 1926.754(c)(1)(i),-1
32877,1910.119,-1
32877, 1910.119(d)(3)(i),-1
32877, 1926.64(d)(3)(i),-1
32818,1926.650(b),-1
32818, 1926.652,-1
32818, 1926.652(a),-1
32818, 1926.652(b),-1
32818, 1926.652(b)(3),-1
32818, 1926.652(b)(4),-1
30619,1910.120,-1
30619, 1910.120(q),-1
32819,1926.760,-1
32819, 1926.760(c),-1
32819, 1926.760(c)(3),-1
32819, 1926.760(c)(5),-1
32704,1910.120,-1
32704, 1910.1020,-1
32704, 1926.1101,-1
30622,1910.178,-1
30625,1910.120,-1
30620,1910.120,-1
30620, 1926.21,-1
30623,1910.331(c)(1),-1
32442,1910.119(a)(1),-1
32442, 1910.119(h)(3),-1
32442, 1926.64(a)(1),-1
32442, 1926.64(h)(3),-1
33019,1910.95,-1
33019, 1910.95(i)(1),-1
33019, 1910.132,-1
32443,1975.3,-1
32779,1910.1030,-1
32779, 1910.1030(d)(4)(i),-1
32779, 1910.1030(d)(4)(ii),-1
32779, 1910.1030(d)(4)(iv),-1
32779, 1910.1030(e)(2)(ii)(B),-1
32509,1926.602(a)(1),-1
32509, 1926.602(a)(6),-1
32509, 1926.1000,-1
32444,1910.1030,-1
32444, 1975.3(d),-1
32491,1926.603(c)(3),-1
32491, 1926.652(b),-1
32491, 1926.651(j),-1
32510,1926.502(f)(1),-1
32510, 1926.502(f)(4),-1
32510, 1926.502(h)(2),-1
31100,1910.119,-1
32492,,-1
32571,1926.302(b)(4),-1
32571, 1926.405(a)(2),-1
32571, 1926.405(a)(2)(ii)(B),-1
31099,1910.119,-1
32598,1910.1030(f)(2),-1
32598, 1960,-1
32573,1926.21(b)(6)(i),-1
32573, 1926.353(b),-1
32573, 1926.502(d),-1
